step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
1,CASH_IN,1030100.15,C1579139754,706404.36,1736504.51,C747464370,1567434.81,90450.54,0,0
4,CASH_OUT,19548.49,C622955085,16567.87,0,C1255024717,7810214.06,7829762.55,0,0
7,CASH_OUT,111468.41,C1770527602,0,0,C705265015,460050.16,55845.9,0,0
7,PAYMENT,635.12,C1080107094,79660,79024.88,M1246350906,0,0,0,0
7,PAYMENT,7669.67,C1828883582,36712,29042.33,M778039764,0,0,0,0
7,PAYMENT,17344.05,C343178245,0,0,M672629087,0,0,0,0
8,CASH_IN,289055.69,C611017319,1151380.76,1440436.46,C373928166,309482.88,20427.19,0,0
3,CASH_IN,267812.03,C663083782,5884578.8,6152390.83,C977993101,2016248.17,1748436.14,0,0
7,PAYMENT,7430.12,C1560676383,2640737.75,2633307.62,M1974275753,0,0,0,0
1,CASH_OUT,36437.06,C2120063568,0,0,C1740000325,154606,1363368.51,0,0
1,PAYMENT,8553.73,C443491171,69404,60850.27,M606593028,0,0,0,0
7,PAYMENT,6029.47,C1005133472,30366,24336.53,M776516137,0,0,0,0
8,PAYMENT,35526.54,C1922131026,0,0,M629025782,0,0,0,0
8,PAYMENT,10349.22,C1801074166,212204.73,201855.52,M1870838648,0,0,0,0
8,TRANSFER,392937.81,C1390572293,21018,0,C1058921154,0,49905.22,0,0
1,PAYMENT,4223.24,C1767532961,9448,5224.76,M1260043537,0,0,0,0
1,CASH_IN,86419.78,C2070830098,5986505.96,6072925.74,C1899073220,714565.52,877201.48,0,0
8,CASH_OUT,269621.21,C479140979,0,0,C157316544,353272.85,1094373.33,0,0
7,CASH_IN,282150.32,C525041703,1548722.12,1830872.44,C728526866,4923997,5251235.25,0,0
8,CASH_OUT,420841.31,C908997298,0,0,C1529115495,818122.34,2956183.79,0,0
5,PAYMENT,2466.6,C435875276,133437,130970.4,M745089008,0,0,0,0
7,PAYMENT,4771.77,C205907161,30817,26045.23,M1581433656,0,0,0,0
2,TRANSFER,285251.82,C1218632562,0,0,C985934102,1319120.27,1116289.38,0,0
2,TRANSFER,53763.65,C1930401429,539,0,C63387985,3883.96,86242.27,0,0
1,PAYMENT,10891.96,C559050604,4986.72,0,M1240843015,0,0,0,0
2,PAYMENT,10720.07,C1723177853,4051,0,M1395725953,0,0,0,0
8,PAYMENT,18881.71,C1702054044,2034,0,M1644347929,0,0,0,0
8,CASH_OUT,544147.69,C864301300,1090214.75,546067.07,C1556875182,1951316.89,3585215.55,0,0
3,PAYMENT,10326.31,C1681318273,29690,19363.69,M1904652802,0,0,0,0
7,PAYMENT,502.06,C1322131913,5153,4650.94,M459375635,0,0,0,0
8,PAYMENT,11819.56,C698907045,4139.6,0,M478824435,0,0,0,0
8,CASH_OUT,434612.44,C1917851607,0,0,C991505714,1.32E+07,1.40E+07,0,0
8,PAYMENT,1303.05,C1725651610,99924.08,98621.03,M75744972,0,0,0,0
7,CASH_IN,194451.87,C696327501,2978801.08,3173252.94,C804836251,345945.73,108483.43,0,0
8,CASH_IN,60558.89,C1827228088,8053431.35,8113990.24,C1987564320,262723.36,225457.61,0,0
7,PAYMENT,2686.96,C1016232199,70030.8,67343.84,M1331688161,0,0,0,0
7,PAYMENT,3064.36,C145048008,0,0,M2102211239,0,0,0,0
1,TRANSFER,311685.89,C1984094095,10835,0,C932583850,6267,2719172.89,0,0
8,CASH_OUT,41242,C702369119,16230,0,C769342184,1.66E+07,1.67E+07,0,0
8,PAYMENT,6986.01,C1261986063,51663.45,44677.44,M520984996,0,0,0,0
7,PAYMENT,5302.77,C1974955128,11293,5990.23,M279239794,0,0,0,0
6,PAYMENT,1217.22,C1083020379,52711,51493.78,M363682507,0,0,0,0
7,PAYMENT,11771.68,C78081168,100273,88501.32,M1780694323,0,0,0,0
8,PAYMENT,13204.63,C610087219,0,0,M1423824061,0,0,0,0
7,PAYMENT,5377.35,C379535392,20157,14779.65,M1100877541,0,0,0,0
6,CASH_IN,98239.33,C1178728044,5917121,6015360.33,C173783788,418458.11,295284.85,0,0
7,PAYMENT,13615.05,C507017588,115537,101921.95,M706986081,0,0,0,0
8,PAYMENT,4453.94,C1860863551,0,0,M559680949,0,0,0,0
7,CASH_OUT,114523.12,C1462305353,105989,0,C1297804967,8075,321898.58,0,0
4,PAYMENT,1161.22,C1727096642,0,0,M678538385,0,0,0,0
8,PAYMENT,14650.52,C10495702,20771.83,6121.32,M693274483,0,0,0,0
8,PAYMENT,242.25,C72597012,242719.04,242476.79,M840545616,0,0,0,0
6,PAYMENT,13275.38,C725727419,35,0,M1286460628,0,0,0,0
5,PAYMENT,32876.85,C202453803,57064.27,24187.42,M2120115571,0,0,0,0
7,PAYMENT,1730.73,C1602269786,20875,19144.27,M1579492862,0,0,0,0
1,PAYMENT,4804.74,C654740048,1110984.13,1106179.39,M1759915172,0,0,0,0
7,TRANSFER,138313.31,C1310508171,0,0,C1251686742,347091.08,1311387.88,0,0
8,CASH_OUT,105215.98,C82360399,816713.91,711497.93,C2029885969,154880,129956.74,0,0
8,CASH_OUT,305755.43,C2101821913,104479.07,0,C1761353343,2117142.42,5270364.19,0,0
8,CASH_OUT,218253.67,C2111201364,444635.45,226381.78,C1231842708,1132102.88,751281.48,0,0
6,PAYMENT,32087.48,C2000688092,16876,0,M580695256,0,0,0,0
6,PAYMENT,25484.25,C31676014,542944,517459.75,M721783805,0,0,0,0
7,CASH_OUT,506721.82,C1617300769,7511,0,C2052185144,384157.31,947554.33,0,0
7,CASH_IN,207880.29,C1091633125,6531369.71,6739250.01,C766681183,1.32E+07,1.31E+07,0,0
7,PAYMENT,548.52,C244298640,3067,2518.48,M1093793499,0,0,0,0
3,DEBIT,5920.06,C1257058590,156628,150707.94,C20671747,83159.61,89079.66,0,0
7,DEBIT,1309.71,C2042441095,84929.58,83619.87,C1562946595,48511,0,0,0
7,CASH_IN,438047.1,C1595866994,1004831.54,1442878.64,C803116137,1.61E+07,1.57E+07,0,0
4,CASH_IN,80199.62,C1024478363,3478750.66,3558950.28,C2083562754,2051802.27,2748383.99,0,0
3,CASH_IN,38923.13,C1886247880,3509464.73,3548387.86,C1380361139,295834.79,62111.53,0,0
6,PAYMENT,20385.69,C1608524967,40141,19755.31,M1938311278,0,0,0,0
7,CASH_OUT,154592.13,C246144622,0,0,C1315729466,732942.15,803908.4,0,0
2,PAYMENT,3597.85,C1564473433,45405,41807.15,M851116146,0,0,0,0
7,PAYMENT,1837.39,C126434188,63722,61884.61,M1161399216,0,0,0,0
8,TRANSFER,174098.54,C1471911935,0,0,C1141137903,8444298.53,1.41E+07,0,0
8,PAYMENT,2838.01,C290357348,3417,578.99,M668528990,0,0,0,0
8,CASH_OUT,210897.22,C1630417297,257069.12,46171.9,C1286084959,8962333.48,1.30E+07,0,0
1,CASH_IN,47440.86,C168468389,201780.95,249221.81,C200224114,0,0,0,0
7,CASH_OUT,82870.06,C871678988,0,0,C1982740534,106408,319066.74,0,0
8,PAYMENT,11955.59,C1204437991,9965,0,M1621572456,0,0,0,0
6,CASH_IN,42874.29,C687251464,4001043.95,4043918.24,C1487669283,123227.75,140821.4,0,0
1,TRANSFER,445038.71,C547441493,0,0,C1531333864,802245.42,55974.56,0,0
7,PAYMENT,11943.88,C2057710224,228033.46,216089.58,M602812856,0,0,0,0
6,PAYMENT,11758.27,C1940816602,112061,100302.73,M1751574336,0,0,0,0
8,CASH_IN,30253.51,C1997338598,8113990.24,8144243.75,C204334828,32569.76,0,0,0
8,CASH_IN,18997.16,C123270182,8412242.88,8431240.05,C57497207,27188,450437.07,0,0
3,PAYMENT,279.84,C872699266,27319.18,27039.34,M1035361293,0,0,0,0
1,CASH_OUT,565349.9,C486759395,0,0,C665576141,5622929.89,5515763.34,0,0
7,CASH_OUT,125291.85,C79061114,59670.43,0,C2011996123,2983761.68,9264344.9,0,0
8,CASH_IN,58034.83,C635466082,1532199.82,1590234.65,C1494895909,1055626.49,1362678.43,0,0
8,TRANSFER,768849,C938535723,323976,0,C562195832,100262,1238112.15,0,0
6,PAYMENT,1056.8,C1180245656,24844,23787.2,M1533854532,0,0,0,0
7,PAYMENT,1196.03,C543262131,31023,29826.97,M1437920189,0,0,0,0
7,PAYMENT,8384.24,C1656758409,1718,0,M861479293,0,0,0,0
7,PAYMENT,6819.29,C713729385,0,0,M1036713116,0,0,0,0
8,PAYMENT,17514.74,C792966487,2792,0,M271366306,0,0,0,0
7,CASH_OUT,77235.45,C1735520170,15475,0,C1121686878,23854.09,77986.84,0,0
6,PAYMENT,9517.37,C1294248741,20755,11237.63,M341778327,0,0,0,0
8,CASH_IN,616371.4,C1861538871,1223384.46,1839755.87,C991363637,1.27E+07,1.20E+07,0,0
7,TRANSFER,573169.17,C1419833501,48660,0,C1782704802,0,2380934.8,0,0
1,PAYMENT,9463.48,C546217718,0,0,M2024945312,0,0,0,0
1,TRANSFER,271161.74,C1658487789,0,0,C1219161283,0,0,0,0
7,PAYMENT,3704.59,C1536550976,17636,13931.41,M21391379,0,0,0,0
1,CASH_IN,113486.72,C906741317,674486.68,787973.4,C832279283,185389.8,71903.08,0,0
8,CASH_OUT,23850.09,C1431362922,0,0,C1218365329,1270603.21,1347353.23,0,0
1,PAYMENT,282.42,C1985028494,30603,30320.58,M830863979,0,0,0,0
8,CASH_OUT,138596.36,C1059021169,3143,0,C1664330755,149884.4,80919.02,0,0
8,PAYMENT,17395.49,C1110931675,20288,2892.51,M1452595789,0,0,0,0
1,TRANSFER,2290.73,C1111379131,0,0,C660143728,79471.66,42450.71,0,0
7,PAYMENT,1150.33,C1175466293,437,0,M1275123735,0,0,0,0
5,PAYMENT,26672.44,C322391206,0,0,M1903379555,0,0,0,0
8,CASH_OUT,78396.63,C2102556018,1380094.67,1301698.04,C2014105033,0,78396.63,0,0
8,TRANSFER,1990810.46,C1997507718,0,0,C1948471365,2055192,4628857.24,0,0
7,CASH_OUT,16181.01,C1717737290,0,0,C619120762,50555,54646.5,0,0
7,PAYMENT,1089.75,C177229412,0,0,M584203303,0,0,0,0
7,PAYMENT,5801.62,C955510612,299029,293227.38,M136232368,0,0,0,0
8,CASH_OUT,4131.4,C1422684701,147756.36,143624.95,C2038994826,690,771935.59,0,0
6,PAYMENT,5791.67,C754485505,0,0,M74974017,0,0,0,0
4,TRANSFER,167476.47,C605472344,63807,0,C1926673338,0,167476.47,0,0
2,PAYMENT,6601.34,C2134194703,100140,93538.66,M2124562732,0,0,0,0
2,PAYMENT,1994.71,C2101086700,5641.01,3646.3,M1910813448,0,0,0,0
8,CASH_OUT,38390.65,C1614453866,11226.96,0,C1746371201,743712.51,392132.46,0,0
8,PAYMENT,9753.51,C699968755,28626.27,18872.77,M2010511875,0,0,0,0
2,CASH_OUT,295143.53,C1562912969,0,0,C801142660,342785.21,637928.74,0,0
7,PAYMENT,437.52,C370430372,40472,40034.48,M855657957,0,0,0,0
8,PAYMENT,12748.38,C518553749,12013,0,M714819629,0,0,0,0
1,PAYMENT,16472.92,C651235118,367228.64,350755.71,M279781579,0,0,0,0
7,PAYMENT,5422.72,C1141042529,11812.01,6389.29,M1874960853,0,0,0,0
3,PAYMENT,9437.39,C95476731,19908,10470.61,M1268629255,0,0,0,0
1,PAYMENT,2871.89,C754527431,653,0,M820677667,0,0,0,0
8,CASH_IN,233639.2,C23700110,847950.64,1081589.85,C1189861498,577173.06,922482.19,0,0
8,CASH_OUT,529000.7,C2090985529,0,0,C1852790850,637147.55,1633434.42,0,0
1,PAYMENT,2773.61,C191568263,14332,11558.39,M1799635803,0,0,0,0
8,PAYMENT,14540.15,C298434414,38710,24169.85,M1339087290,0,0,0,0
8,CASH_IN,170765.05,C1420128907,7800147.99,7970913.04,C665576141,9424188.2,1.48E+07,0,0
7,PAYMENT,2144.11,C121656075,4355,2210.89,M1037612046,0,0,0,0
7,PAYMENT,7623.5,C296586505,31904,24280.5,M1976267310,0,0,0,0
6,PAYMENT,6853.5,C567729281,19635,12781.5,M949072944,0,0,0,0
7,PAYMENT,5272.45,C1019562230,11681,6408.55,M1072499716,0,0,0,0
8,PAYMENT,14589.64,C1057042345,27206.12,12616.48,M311479444,0,0,0,0
7,TRANSFER,295474.84,C1595780596,72134,0,C36856762,0,480670.65,0,0
1,CASH_OUT,596617.87,C466032056,0,0,C1234776885,645878.76,2025098.66,0,0
2,CASH_OUT,10511.06,C57488372,0,0,C1062254208,43471,53982.06,0,0
7,PAYMENT,7006.5,C1612594314,30417.4,23410.9,M365255349,0,0,0,0
7,PAYMENT,4953.1,C1664540455,21199,16245.9,M1165368024,0,0,0,0
8,PAYMENT,13783.63,C841105238,61880,48096.37,M50549524,0,0,0,0
8,TRANSFER,506069.52,C558839775,40184.94,0,C732929122,629051.68,2221293.55,0,0
2,PAYMENT,4570.29,C424106351,6881.97,2311.67,M50826412,0,0,0,0
4,DEBIT,1235.49,C1287728562,20704,19468.51,C413177525,257638.64,259438.66,0,0
8,PAYMENT,16135.33,C2131893205,0,0,M1678525438,0,0,0,0
1,PAYMENT,2998.2,C677120200,15593.45,12595.25,M694069884,0,0,0,0
1,PAYMENT,1563.82,C761750706,450,0,M1731217984,0,0,0,0
1,PAYMENT,24495.45,C289711450,4593260.9,4568765.44,M1045567253,0,0,0,0
8,CASH_IN,62770.3,C1904629384,1.19E+07,1.19E+07,C1452722471,3954833.17,3197038.27,0,0
7,CASH_OUT,23134.52,C964854575,0,0,C1281898359,50210,0,0,0
8,PAYMENT,1307.8,C1339999655,202616.02,201308.21,M727007022,0,0,0,0
6,CASH_OUT,66999.61,C717874492,74776,7776.39,C1440325059,5505,72504.61,0,0
2,PAYMENT,526.83,C13950734,79028,78501.17,M2061552777,0,0,0,0
8,TRANSFER,159433.94,C71316459,20496,0,C1016689071,630264.46,1024005.37,0,0
4,PAYMENT,654,C735639515,7031,6377,M1836765429,0,0,0,0
7,PAYMENT,9010.96,C1490349699,0,0,M199719432,0,0,0,0
7,PAYMENT,7333.99,C1215910112,0,0,M1911530845,0,0,0,0
7,PAYMENT,12427.78,C757964819,3514,0,M1085323526,0,0,0,0
8,CASH_OUT,71067.17,C138993059,0,0,C1040847151,5424727.08,7984433.54,0,0
1,PAYMENT,11430.86,C1455064947,10972,0,M1827371870,0,0,0,0
7,CASH_IN,552421.31,C1952232362,1416537.63,1968958.94,C728526866,6370477.11,1.05E+07,0,0
7,PAYMENT,986.65,C1815870822,30965,29978.35,M319370900,0,0,0,0
1,DEBIT,3256.43,C619241052,10935,7678.57,C1292838001,26222.91,29479.34,0,0
6,PAYMENT,7569.28,C1081819622,47962.1,40392.82,M848419266,0,0,0,0
8,CASH_IN,11679.52,C1246080611,3682787.28,3694466.8,C1260434481,53090.79,0,0,0
8,CASH_OUT,2965.65,C1372339394,0,0,C1877059833,911360.71,0,0,0
4,CASH_IN,309379.18,C462073515,8285485.98,8594865.16,C790722099,397923.33,88544.15,0,0
1,TRANSFER,601898.44,C1939869193,32239,0,C2063763486,0,601898.44,0,0
5,PAYMENT,9204.89,C1696998152,0,0,M2033090945,0,0,0,0
7,PAYMENT,7295.28,C1686008581,26563,19267.72,M1362699574,0,0,0,0
8,CASH_IN,172865.19,C425393935,6652090.2,6824955.39,C1805683209,6259226.34,7428081.5,0,0
6,CASH_OUT,280481.6,C2093965588,0,0,C1590550415,1.75E+07,1.78E+07,0,0
1,CASH_OUT,373068.26,C1047934137,20034,0,C1286084959,1427960.73,2107778.11,0,0
7,CASH_OUT,132869.64,C1216628320,22710,0,C769342184,1.25E+07,1.67E+07,0,0
8,PAYMENT,4519.59,C2015224861,5013,493.41,M1323724784,0,0,0,0
7,PAYMENT,4857.92,C1948338883,25480,20622.08,M234932558,0,0,0,0
7,PAYMENT,1089.98,C1847591687,25865,24775.02,M1840794798,0,0,0,0
7,CASH_IN,198042.55,C1007873666,50709,248751.55,C284829454,438,0,0,0
8,PAYMENT,9157.23,C780619746,236,0,M451161086,0,0,0,0
7,CASH_OUT,13017.73,C122396887,0,0,C1671386208,48719,6214174.81,0,0
7,CASH_IN,338765.76,C576999842,7285646.99,7624412.75,C691636444,1071251.48,4439070.28,0,0
4,PAYMENT,354.75,C1079152956,105744,105389.25,M161237395,0,0,0,0
8,PAYMENT,10070.05,C1074387327,20969,10898.95,M1428821144,0,0,0,0
7,PAYMENT,6631.26,C177776757,0,0,M1276853783,0,0,0,0
7,PAYMENT,15619.46,C1665366772,31429,15809.54,M871389613,0,0,0,0
2,PAYMENT,1130.94,C187150864,0,0,M1772780918,0,0,0,0
7,PAYMENT,8164.22,C96668486,9957,1792.78,M686321204,0,0,0,0
8,PAYMENT,9502.52,C1508687862,1276796.48,1267293.97,M1284176569,0,0,0,0
7,PAYMENT,3539.89,C1228606217,26633,23093.11,M217212459,0,0,0,0
5,PAYMENT,6078.4,C52850797,24510,18431.6,M1996248711,0,0,0,0
8,CASH_IN,521339.55,C1823982887,5135821.92,5657161.47,C2072030256,2161261.05,0,0,0
5,PAYMENT,9144.91,C1581066085,0,0,M2031154005,0,0,0,0
3,CASH_IN,229961.93,C428061834,3829576.42,4059538.35,C451111351,2790518.38,2560556.45,0,0
8,CASH_IN,393973.91,C779396422,3102338.81,3496312.71,C1761291320,917641.25,470920.19,0,0
1,PAYMENT,1157.05,C1360541835,52867,51709.95,M363397863,0,0,0,0
8,CASH_OUT,315417.81,C300640068,0,0,C1186449563,2060003.48,2790178.93,0,0
8,CASH_IN,58450.69,C889182029,5982875.22,6041325.91,C1257952957,67888.47,9437.78,0,0
7,CASH_IN,193934.43,C1391221670,2607483.45,2801417.89,C265845794,839003.09,645068.66,0,0
8,PAYMENT,7757.01,C1136105018,0,0,M186617766,0,0,0,0
8,PAYMENT,12096.13,C350297271,182,0,M826221953,0,0,0,0
8,PAYMENT,464.83,C1655695459,0,0,M1465194484,0,0,0,0
8,PAYMENT,8028.93,C1170570623,0,0,M1064905266,0,0,0,0
1,PAYMENT,652.67,C951677655,280,0,M1396292525,0,0,0,0
8,PAYMENT,4547.04,C495444224,15870,11322.96,M1248074575,0,0,0,0
2,CASH_IN,188118.26,C1963590892,1.11E+07,1.11E+07,C769342184,1.11E+07,1.25E+07,0,0
6,CASH_IN,101000.39,C687394350,6212985.01,6313985.39,C1922859107,730441.81,629441.42,0,0
7,PAYMENT,2643.92,C491202857,0,0,M529747928,0,0,0,0
8,PAYMENT,4635.37,C1702759713,82215,77579.63,M755731657,0,0,0,0
8,PAYMENT,794.18,C1527762517,1371460.55,1370666.37,M1489026763,0,0,0,0
1,TRANSFER,982862.81,C1765900922,0,0,C985934102,2187842.49,971418.91,0,0
8,PAYMENT,11677.29,C1115796877,10680,0,M1101853805,0,0,0,0
1,PAYMENT,5110.1,C1372422140,87259.46,82149.35,M819245704,0,0,0,0
8,CASH_IN,113221.79,C1618044301,5539195.93,5652417.72,C1457383927,145688.12,242997.39,0,0
7,CASH_OUT,461511.97,C172499664,0,0,C184253187,4598815.2,1.02E+07,0,0
2,PAYMENT,265.2,C747378368,4363.08,4097.88,M135002781,0,0,0,0
7,PAYMENT,5048.87,C2058023828,0,0,M475813386,0,0,0,0
5,PAYMENT,1481.02,C1913718808,184,0,M1856759576,0,0,0,0
8,PAYMENT,11996.52,C331765040,30881.68,18885.16,M417323025,0,0,0,0
6,PAYMENT,7237.08,C1657509754,116978.97,109741.89,M2109146260,0,0,0,0
7,PAYMENT,15983.57,C379876819,12579,0,M2073971469,0,0,0,0
8,PAYMENT,4482.47,C2020305643,31074,26591.53,M749735773,0,0,0,0
4,PAYMENT,329.84,C1117812847,62591,62261.16,M1198859194,0,0,0,0
1,PAYMENT,4804.68,C879311295,38100.95,33296.27,M1274247563,0,0,0,0
7,PAYMENT,309.78,C1597169296,2345.23,2035.45,M293687918,0,0,0,0
8,PAYMENT,6793.46,C973130159,54469,47675.54,M298885726,0,0,0,0
7,CASH_OUT,71711.34,C990378183,0,0,C2113748097,649298.27,1409734.26,0,0
8,TRANSFER,1473540.16,C163969520,0,0,C423580937,6069171.85,1.27E+07,0,0
8,CASH_IN,78492.81,C185294368,1.70E+07,1.71E+07,C1962347131,83062,0,0,0
8,CASH_OUT,3272.26,C1071430388,0,0,C660101474,709055,1549746.57,0,0
7,PAYMENT,319.63,C295007401,496,176.37,M1763921976,0,0,0,0
8,PAYMENT,13029.35,C442666727,46292.27,33262.92,M959890154,0,0,0,0
5,PAYMENT,3743.99,C176320504,34771,31027.01,M1911586923,0,0,0,0
1,PAYMENT,466.97,C426019904,80030,79563.03,M314411620,0,0,0,0
1,CASH_OUT,23261.3,C2072313080,20411.53,0,C2001112025,25742,0,0,0
7,PAYMENT,2344.4,C1383478026,0,0,M572088818,0,0,0,0
7,TRANSFER,331517.72,C665749419,277744,0,C824197891,316489.3,1577892.84,0,0
1,CASH_OUT,25674.03,C747870628,0,0,C597190999,30563,6830.83,0,0
2,DEBIT,4143.87,C700356991,100358.32,96214.45,C1810132623,100111.69,22736.93,0,0
1,CASH_IN,17487.62,C309271464,341658.45,359146.07,C22805895,1108719.01,483173.63,0,0
8,CASH_OUT,285914.71,C1168602893,18365,0,C2031563133,20968,62697.87,0,0
8,CASH_IN,15486.36,C1835393176,2043737.51,2059223.87,C1725025770,253927.86,0,0,0
8,PAYMENT,9347.37,C1846251556,15354,6006.63,M336168316,0,0,0,0
7,CASH_IN,17824.23,C2036507492,1135456.25,1153280.48,C1191924243,324244.74,174354.81,0,0
7,TRANSFER,850870.76,C1270272746,52091,0,C189963646,0,1592418.7,0,0
1,CASH_OUT,139054.95,C2092709730,0,0,C1749186397,182538.03,277515.05,0,0
8,CASH_OUT,239370.71,C746728081,149,0,C1057000374,33258,0,0,0
8,CASH_OUT,58407.39,C1875442831,0,0,C1940189108,62802,110810.89,0,0
1,PAYMENT,3791.28,C494894055,32463,28671.72,M1123226989,0,0,0,0
8,PAYMENT,24172.44,C598017935,0,0,M739284296,0,0,0,0
7,CASH_OUT,87436.99,C862162495,9072,0,C1207178960,157327.75,240727.2,0,0
1,CASH_IN,101669.17,C1660837991,3616113.18,3717782.35,C1234776885,533625.81,2025098.66,0,0
8,PAYMENT,16929.29,C1004157109,296652.52,279723.23,M1516781526,0,0,0,0
8,CASH_IN,148657.3,C1230311773,3757592.2,3906249.5,C8733802,729063.2,303705.52,0,0
7,PAYMENT,16487.8,C224661478,3748,0,M351308439,0,0,0,0
7,CASH_OUT,89608.08,C1225732013,0,0,C716083600,1905990.18,1995598.25,0,0
8,CASH_OUT,394048.57,C1308543211,0,0,C46748390,1856275.55,2090579.27,0,0
1,CASH_IN,355500.25,C1967496309,4851323.08,5206823.33,C766572210,1166753.44,0,0,0
8,CASH_OUT,86133.54,C783604206,0,0,C769342184,1.50E+07,1.67E+07,0,0
8,CASH_OUT,290586.24,C2043025750,40113,0,C656400047,111909.04,1597668.67,0,0
8,PAYMENT,20963.09,C1337361504,0,0,M755733613,0,0,0,0
7,PAYMENT,9293.36,C1156110812,0,0,M14880096,0,0,0,0
7,DEBIT,4641.87,C1429158971,0,0,C911380925,382889.88,348075.46,0,0
8,CASH_OUT,96720.25,C1560285603,0,0,C1782704802,967707.08,2380934.8,0,0
8,CASH_IN,343388.07,C649799459,1775723,2119111.07,C456538529,483610.98,686343.83,0,0
8,PAYMENT,16531.9,C792590106,212293.61,195761.72,M1617001542,0,0,0,0
2,DEBIT,2290.11,C626961003,54507.3,52217.19,C1711105800,157289.57,147251.58,0,0
8,CASH_OUT,23881.91,C535755589,1298750.73,1274868.82,C1234059684,564384.16,588641.6,0,0
7,PAYMENT,13607.26,C855115138,18718.99,5111.72,M728557194,0,0,0,0
8,CASH_OUT,220791.45,C259539279,0,0,C1978557426,1651012.25,1581167.12,0,0
1,CASH_IN,61150.85,C376725601,8430591.3,8491742.16,C1360767589,1166393.13,2107965.39,0,0
8,CASH_OUT,171521.46,C564504818,0,0,C982547576,339782.5,754095.34,0,0
7,CASH_IN,189451.99,C989255591,275958.1,465410.09,C1883840933,1.85E+07,1.81E+07,0,0
8,CASH_OUT,325094.32,C8668122,0,0,C679235222,1870403.73,3763135.16,0,0
6,PAYMENT,2472.54,C1356246919,37797.23,35324.69,M1985918977,0,0,0,0
8,CASH_OUT,262661.01,C1757038617,0,0,C578294406,509221.82,1909674.3,0,0
2,CASH_IN,30070.91,C1981708431,7619638.92,7649709.82,C42158278,53275,241346.84,0,0
1,CASH_OUT,212228.35,C1896074070,0,0,C401424608,429747,1178808.14,0,0
5,PAYMENT,3770.26,C816821377,36731,32960.74,M1549218345,0,0,0,0
7,CASH_OUT,137879.15,C1223177726,0,0,C638590716,333751.15,4592962.92,0,0
7,TRANSFER,1107283.97,C581771665,0,0,C1360767589,9162711.27,1.85E+07,0,0
7,PAYMENT,4145.39,C1770933868,97574.64,93429.26,M1596017970,0,0,0,0
8,CASH_IN,68188,C137883513,9900635.77,9968823.77,C1958390694,250727,0,0,0
6,PAYMENT,1314.57,C1404671279,35324.69,34010.12,M2078138276,0,0,0,0
3,CASH_IN,34936.53,C117859171,1954619.3,1989555.83,C1471633238,217318.86,31249.82,0,0
7,PAYMENT,468.99,C932390899,1193550.39,1193081.4,M1806276835,0,0,0,0
7,PAYMENT,1503.45,C1764788651,52115,50611.55,M1832858963,0,0,0,0
6,PAYMENT,10438.03,C1471230198,0,0,M1743032972,0,0,0,0
7,CASH_OUT,161789.69,C32936035,0,0,C1501701470,350885.62,4463342.32,0,0
7,PAYMENT,5070.28,C1204820315,312342,307271.72,M1843541066,0,0,0,0
7,PAYMENT,4971.82,C579264461,0,0,M1163358778,0,0,0,0
8,CASH_OUT,824917.77,C1950372217,0,0,C188246551,1268108.31,3439878.27,0,0
8,PAYMENT,1956.23,C2073518948,1154,0,M1927910415,0,0,0,0
8,PAYMENT,6113.05,C1233830968,0,0,M1423975840,0,0,0,0
8,CASH_IN,95285.69,C2049795203,8099449.11,8194734.8,C1892922524,2602574.11,2775439.16,0,0
8,PAYMENT,14303.03,C343445228,0,0,M964217830,0,0,0,0
7,CASH_IN,497735.31,C1089958197,4303989.81,4801725.13,C1457383927,755526.27,1273838.38,0,0
7,PAYMENT,10854.31,C2104975830,7098,0,M1001763339,0,0,0,0
7,PAYMENT,10030.92,C933282758,6343.26,0,M1575169536,0,0,0,0
7,PAYMENT,7342.09,C1016622598,5076,0,M2114190891,0,0,0,0
8,CASH_OUT,209644.6,C1647021964,0,0,C1247658278,607614.94,1133629.28,0,0
7,PAYMENT,3784.43,C142899741,182980,179195.57,M998235897,0,0,0,0
8,PAYMENT,3832.61,C1294332425,11549,7716.39,M63583677,0,0,0,0
8,PAYMENT,6373.59,C1122839645,25025,18651.41,M283593725,0,0,0,0
7,PAYMENT,3866.19,C1123757033,4562.9,696.71,M1417768314,0,0,0,0
6,PAYMENT,19481.86,C1502502072,8994,0,M429393578,0,0,0,0
8,PAYMENT,2751.54,C1155245202,392330.35,389578.81,M1007297538,0,0,0,0
8,CASH_IN,81180.48,C1265059334,8149146.59,8230327.08,C1805683209,6107399.34,7428081.5,0,0
8,PAYMENT,6635.39,C994885878,110397,103761.61,M212870051,0,0,0,0
8,CASH_OUT,270186.1,C334149335,32225.03,0,C804475266,1565408.75,2247459.18,0,0
1,PAYMENT,6432.26,C1313960293,0,0,M1155757579,0,0,0,0
8,PAYMENT,5992.17,C1561438200,70786,64793.83,M231449116,0,0,0,0
3,CASH_OUT,48267.2,C1877317084,20023.71,0,C40075281,63728.76,111995.96,0,0
1,CASH_IN,28625.92,C509858326,6869810.21,6898436.13,C1577213552,302665.03,217862.21,0,0
8,CASH_IN,67774.75,C1829541331,3507675.6,3575450.34,C591862575,217194.21,0,0,0
7,CASH_OUT,185882.89,C139527382,0,0,C1477979030,1.07E+07,1.08E+07,0,0
